,Date,Price,SMA,EMA,RSI,Price_Return
0,2020-01-01,100.21,100.21,104.752,0.0,
1,2020-01-02,99.33,99.33,102.94466666666668,0.0,-0.00878155872667394
2,2020-01-03,102.87,102.87,102.9197777777778,0.0,0.0356387798248264
3,2020-01-04,110.63,110.63,105.48985185185187,0.0,0.07543501506756091
4,2020-01-05,110.72,110.72,107.23323456790125,52.47073205134234,0.0008135225526530183
5,2020-01-06,109.25,104.752,107.90548971193417,52.02130263019894,-0.013276734104046232
6,2020-01-07,105.34,106.56,107.05032647462278,50.58084692325343,-0.035789473684210496
7,2020-01-08,112.24,107.762,108.78021764974852,53.42562299526272,0.06550218340611345
8,2020-01-09,111.5,109.636,109.68681176649903,53.016497575814384,-0.0065930149679258275
9,2020-01-10,109.4,109.81,109.5912078443327,51.61440911120152,-0.018834080717488738
10,2020-01-11,114.01,109.546,111.06413856288847,54.88816659405636,0.04213893967093235
11,2020-01-12,120.31,110.498,114.146092375259,59.561966541739025,0.05525831067450221
12,2020-01-13,125.17,113.492,117.82072825017268,63.23496201756085,0.04039564458482254
13,2020-01-14,123.8,116.078,119.81381883344847,61.27386117913726,-0.010945114644084082
14,2020-01-15,131.43,118.538,123.685879222299,68.15027929020404,0.061631663974151936
15,2020-01-16,131.18,122.944,126.18391948153268,67.65823496746088,-0.0019021532374648101
16,2020-01-17,128.62,126.378,126.9959463210218,61.934503922805604,-0.019515169995426147
17,2020-01-18,130.56,128.04,128.18396421401454,64.75862418518548,0.015083190794588693
18,2020-01-19,136.79,129.118,131.052642809343,72.84562997801439,0.04771752450980384
19,2020-01-20,129.23,131.716,130.44509520622867,54.03659107322219,-0.05526719789458296
20,2020-01-21,142.48,131.276,134.45673013748578,70.64307673120251,0.10253037220459646
21,2020-01-22,103.12,133.536,124.01115342499052,30.169052041003695,-0.2762492981471083
22,2020-01-23,101.41,128.436,116.47743561666036,29.258692934025945,-0.01658262218774251
23,2020-01-24,110.49,122.606,114.48162374444024,41.06296276033125,0.08953752095454096
24,2020-01-25,105.2,117.34599999999999,111.38774916296016,36.61368676421766,-0.04787763598515696
25,2020-01-26,104.94,112.53999999999999,109.23849944197346,36.37156781730721,-0.0024714828897338887
26,2020-01-27,111.87,105.032,110.11566629464897,47.85925164960949,0.06603773584905667
27,2020-01-28,111.0,106.782,110.41044419643266,46.540661477149634,-0.007776883883078614
28,2020-01-29,115.86,108.7,112.22696279762178,55.1660382958003,0.04378378378378378
29,2020-01-30,118.26,109.774,114.23797519841453,59.226857608630695,0.020714655618850386
30,2020-01-31,117.41,112.386,115.29531679894302,56.94352795507439,-0.007187552849653378
31,2020-02-01,124.31,114.88,118.30021119929536,69.0506643481558,0.0587684183630015
32,2020-02-02,116.88,117.368,117.82680746619691,50.09157680075196,-0.059769930013675546
33,2020-02-03,128.96,118.544,121.53787164413129,67.96644484657207,0.10335386721423694
34,2020-02-04,129.01,121.164,124.02858109608754,68.02569414380582,0.0003877171215879571
35,2020-02-05,126.52,123.314,124.85905406405837,61.00205943923751,-0.019300829393070266
36,2020-02-06,130.83,125.136,126.84936937603892,68.12322720108506,0.034065760354094345
37,2020-02-07,125.88,126.44,126.52624625069262,53.97401625568383,-0.03783535886264631
38,2020-02-08,134.79,128.24,129.28083083379508,68.63273883508492,0.07078169685414679
39,2020-02-09,128.41,129.406,128.99055388919672,53.40793187607965,-0.04733288819645371
40,2020-02-10,128.72,129.286,128.90036925946447,54.02733187821885,0.0024141422007631984
41,2020-02-11,142.28,129.726,133.3602461729763,73.37830801159586,0.10534493474207585
42,2020-02-12,137.25,132.016,134.6568307819842,61.39551349120526,-0.0353528254146753
43,2020-02-13,142.6,134.29,137.30455385465615,68.28192603330535,0.038979963570127465
44,2020-02-14,135.11,135.852,136.5730359031041,52.03734727272469,-0.05252454417952301
45,2020-02-15,139.76,137.192,137.63535726873607,59.51227813909591,0.034416401450669654
46,2020-02-16,141.36,139.4,138.87690484582407,62.05575034993867,0.011448196908986998
47,2020-02-17,138.5,139.216,138.75126989721605,54.41743187699175,-0.020232031692133653
48,2020-02-18,153.04,139.466,143.51417993147737,74.42359013638098,0.1049819494584837
49,2020-02-19,144.14,141.554,143.72278662098492,55.71398098561766,-0.05815473078933616
50,2020-02-20,156.26,143.35999999999999,147.90185774732328,68.98594676095682,0.08408491744137647
51,2020-02-21,164.01,146.66,153.27123849821552,74.97938113162863,0.0495968258031486
52,2020-02-22,160.41,151.19,155.65082566547704,67.41482501684911,-0.021949881104810647
53,2020-02-23,162.87,155.572,158.05721711031805,70.00008509358844,0.015335702262951237
54,2020-02-24,167.58,157.53799999999998,161.23147807354536,74.78745218361183,0.028918769570823403
55,2020-02-25,172.26,162.226,164.90765204903025,78.95804470118308,0.027926960257787195
56,2020-02-26,162.24,165.426,164.01843469935352,54.72922706952448,-0.05816788575409255
57,2020-02-27,166.12,165.072,164.71895646623568,60.58367541706633,0.023915187376725808
58,2020-02-28,169.51,166.214,166.31597097749045,65.46172979832504,0.02040693474596669
59,2020-02-29,178.28,167.542,170.3039806516603,75.33338496179402,0.051737360627691645
60,2020-03-01,171.39,169.682,170.66598710110688,58.822732676760594,-0.03864707202153923
61,2020-03-02,190.54,169.508,177.2906580674046,76.62296674562084,0.11173347336484046
62,2020-03-03,179.64,175.168,178.0737720449364,58.5997696231861,-0.05720583604492498
63,2020-03-04,185.08,177.87199999999999,180.40918136329094,63.89752882013272,0.030282787797818005
64,2020-03-05,199.54,180.986,186.78612090886062,74.66806332267646,0.07812837691808935
65,2020-03-06,193.47,185.238,189.0140806059071,64.56148293469673,-0.030419965921619694
66,2020-03-07,202.53,189.654,193.51938707060475,71.70652983331378,0.046828965731121115
67,2020-03-08,203.67,192.052,196.9029247137365,72.5761791754469,0.005628795733965271
68,2020-03-09,194.58,196.858,196.12861647582434,55.55618471695957,-0.044631020768890736
69,2020-03-10,206.9,198.758,199.7190776505496,68.193150408741,0.06331585980059612
70,2020-03-11,208.46,200.23,202.63271843369972,69.5629527209157,0.0075398743354277535
71,2020-03-12,206.48,203.228,203.9151456224665,65.11395752712508,-0.009498225079151962
72,2020-03-13,223.39,204.018,210.406763748311,79.26864039920413,0.08189655172413791
73,2020-03-14,208.55,207.962,209.787842498874,54.8537387703966,-0.06643090559111857
74,2020-03-15,224.42,210.756,214.66522833258267,68.02048534407987,0.07609685926636287
75,2020-03-16,237.45,214.26,222.2601522217218,75.38747889785652,0.05806077889671153
76,2020-03-17,230.43,220.058,224.98343481448123,65.262687484704,-0.029564118761844525
77,2020-03-18,229.06,224.84799999999998,226.34228987632082,63.1923329496769,-0.005945406414095407
78,2020-03-19,241.81,225.982,231.49819325088055,73.11434950605774,0.05566227189382694
79,2020-03-20,108.3,232.634,190.4321288339204,16.14580908512501,-0.5521277035689177
80,2020-03-21,103.47,209.41,161.44475255594693,15.596272470667174,-0.04459833795013849
81,2020-03-22,112.4,182.614,145.09650170396463,21.751277577234646,0.08630520923939312
82,2020-03-23,103.15,159.008,131.11433446930977,19.874695511865383,-0.08229537366548043
83,2020-03-24,112.26,133.826,124.8295563128732,27.567791885512534,0.08831798351914687
84,2020-03-25,112.82,107.916,120.82637087524881,28.098249401737405,0.004988419739889435
85,2020-03-26,107.99,108.82000000000001,116.54758058349921,26.042059043122677,-0.0428115582343556
86,2020-03-27,108.72,109.724,113.93838705566614,27.050595378545964,0.006759885174553237
87,2020-03-28,119.16,108.988,115.67892470377744,41.348529578419594,0.09602649006622514
88,2020-03-29,119.04,112.19,116.79928313585162,41.23241651291714,-0.0010070493454178444
89,2020-03-30,121.53,113.54599999999999,118.37618875723442,45.22223761471846,0.020917338709677376
90,2020-03-31,120.62,115.288,119.12412583815629,43.86187453551039,-0.007487863079075097
91,2020-04-01,118.36,117.81400000000001,118.86941722543753,40.115650959681034,-0.018736527938981968
92,2020-04-02,119.81,119.742,119.18294481695837,43.95463066252825,0.012250760392024357
93,2020-04-03,119.22,119.872,119.19529654463892,42.56670396899894,-0.004924463734245918
94,2020-04-04,129.02,119.908,122.47019769642597,65.30990086832017,0.08220097299110897
95,2020-04-05,127.92,121.406,124.28679846428399,61.87226098221456,-0.0085258099519455
96,2020-04-06,122.16,122.866,123.577865642856,46.01792117341351,-0.04502814258911824
97,2020-04-07,133.84,123.626,126.99857709523734,67.27377218426923,0.09561231172233142
98,2020-04-08,137.44,126.432,130.4790513968249,71.58452812789685,0.02689778840406451
99,2020-04-09,128.33,130.076,129.7627009312166,50.53043934809377,-0.06628346915017451
100,2020-04-10,139.22,129.938,132.91513395414444,65.63367242531942,0.08485934699602575
101,2020-04-11,140.75,132.198,135.52675596942964,67.3825348331327,0.010989800316046553
102,2020-04-12,146.88,135.916,139.31117064628643,74.00708703235306,0.04355239786856124
103,2020-04-13,136.86,138.524,138.49411376419096,52.30269424348455,-0.0682189542483659
104,2020-04-14,143.41,138.40800000000002,140.13274250946063,61.523236376730935,0.047859126114277235
105,2020-04-15,151.31,141.424,143.8584950063071,70.20645280615602,0.05508681402970508
106,2020-04-16,143.81,143.842,143.84233000420474,55.376176516249714,-0.04956711387218293
107,2020-04-17,152.37,144.454,146.68488666946985,65.71002142514504,0.0595229817119811
108,2020-04-18,154.86,145.552,149.40992444631325,68.37311923267296,0.016341799566843927
109,2020-04-19,150.9,149.15200000000002,149.90661629754217,59.22866667169173,-0.025571483920960918
110,2020-04-20,153.2,150.65,151.00441086502812,62.83714462619472,0.015241882041086698
111,2020-04-21,163.54,151.028,155.1829405766854,75.1811008371082,0.06749347258485643
112,2020-04-22,156.86,154.974,155.74196038445695,59.28022410750473,-0.040846276140393656
113,2020-04-23,164.52,155.872,158.667973589638,68.75309665890683,0.04883335458370519
114,2020-04-24,163.43,157.804,160.25531572642535,66.02118065048887,-0.006625334305859491
115,2020-04-25,170.98,160.31,163.83021048428355,74.71884222112374,0.04619714862632309
116,2020-04-26,179.27,163.866,168.97680698952237,81.29160931318535,0.04848520294771331
117,2020-04-27,177.3,167.012,171.7512046596816,75.46372114616346,-0.010989010989010981
118,2020-04-28,174.96,171.1,172.8208031064544,68.2037727905988,-0.013197969543147227
119,2020-04-29,174.93,173.18800000000002,173.5238687376363,68.09878227438854,-0.00017146776406036315
120,2020-04-30,177.17,175.488,174.73924582509085,72.10637360466113,0.012805122048819418
121,2020-05-01,174.78,176.726,174.75283055006057,61.75887372134748,-0.013489868487892909
122,2020-05-02,179.5,175.828,176.33522036670706,71.76223928786601,0.02700537818972422
123,2020-05-03,196.74,176.268,183.13681357780473,87.13143049886074,0.0960445682451254
124,2020-05-04,189.83,180.624,185.3678757185365,68.46233537289952,-0.03512249669614718
125,2020-05-05,201.73,183.604,190.82191714569103,78.41719653538235,0.06268766791339607
126,2020-05-06,194.63,188.516,192.09127809712737,63.474572714553716,-0.03519555841966983
127,2020-05-07,197.67,192.486,193.9508520647516,66.85490976045178,0.015619380362739516
128,2020-05-08,196.49,196.12,194.7972347098344,63.98187994425723,-0.005969545201598515
129,2020-05-09,198.03,196.07,195.87482313988963,66.34154179401654,0.007837548984681114
130,2020-05-10,213.03,197.71,201.5932154265931,81.27635278368463,0.07574609907589759
131,2020-05-11,220.14,199.97,207.77547695106207,85.17410897883427,0.033375580904097944
132,2020-05-12,226.27,205.072,213.9403179673747,87.89080159608683,0.027845916235123214
133,2020-05-13,218.89,210.792,215.59021197824984,68.89309091868269,-0.03261590135678624
134,2020-05-14,218.82,215.272,216.6668079854999,68.71698512975397,-0.0003197953309881364
135,2020-05-15,218.25,219.43,217.19453865699995,66.97440149051235,-0.0026048807238826122
136,2020-05-16,235.84,220.474,223.40969243799998,83.30528234724186,0.08059564719358535
137,2020-05-17,229.82,223.614,225.54646162533334,68.75963259917447,-0.025525780189959338
138,2020-05-18,239.8,224.32399999999998,230.2976410835556,77.06001046432371,0.04342528935688808
139,2020-05-19,234.83,228.506,231.8084273890371,66.12361556672406,-0.020725604670558794
140,2020-05-20,250.78,231.708,238.13228492602474,78.41338936895946,0.06792147510965374
141,2020-05-21,242.85,238.214,239.70485661734983,63.98690650342795,-0.0316213414147859
142,2020-05-22,243.2,239.616,240.86990441156658,64.34877400105438,0.0014412188593781936
143,2020-05-23,239.73,242.292,240.48993627437773,57.223012103876144,-0.014268092105263154
144,2020-05-24,252.89,242.278,244.62329084958515,71.9488080257991,0.054895090309932
145,2020-05-25,273.31,245.89,254.18552723305677,83.17966783356565,0.08074656965479068
146,2020-05-26,262.59,250.396,256.9870181553712,65.87285070882564,-0.039222860488090545
147,2020-05-27,258.39,254.344,257.4546787702475,59.78127413298918,-0.01599451616588594
148,2020-05-28,284.01,257.382,266.30645251349836,76.41296601018622,0.09915244398003022
149,2020-05-29,265.29,266.238,265.96763500899897,55.46422934335534,-0.06591317207140583
150,2020-05-30,272.57,268.718,268.16842333933266,60.701471095170696,0.02744166760903152
151,2020-05-31,281.58,268.57,272.63894889288844,66.75045914782197,0.033055728803610046
152,2020-06-01,288.36,272.368,277.87929926192567,70.95562716182474,0.02407841466013222
153,2020-06-02,274.09,278.362,276.61619950795045,53.24050479025933,-0.0494867526702734
154,2020-06-03,281.51,276.378,278.24746633863367,59.768935290128795,0.02707139990514071
155,2020-06-04,304.0,279.622,286.8316442257558,73.68754599713326,0.07989059003232571
156,2020-06-05,294.95,285.908,289.5377628171706,62.76506106374265,-0.0297697368421053
157,2020-06-06,297.71,288.582,292.2618418781137,64.7565430284206,0.00935751822342767
158,2020-06-07,317.67,290.452,300.7312279187425,76.24286998188782,0.06704511101407423
159,2020-06-08,317.5,299.168,306.32081861249503,75.97923926451017,-0.0005351465357132115
160,2020-06-09,328.55,306.366,313.7305457416634,81.24761419599162,0.034803149606299245
161,2020-06-10,341.06,311.276,322.8403638277756,85.68936248084692,0.038076396286714324
162,2020-06-11,342.38,320.498,329.3535758851838,86.12289620364088,0.003870286753063957
163,2020-06-12,347.18,329.432,335.2957172567892,87.8025176836405,0.014019510485425584
164,2020-06-13,336.51,335.334,335.7004781711928,65.7049730459413,-0.03073333717380038
165,2020-06-14,361.35,339.136,344.2503187807952,80.20347629118666,0.07381652848355184
166,2020-06-15,360.24,345.696,349.58021252053015,78.35322673747234,-0.003071814030718178
167,2020-06-16,378.0,349.532,359.0534750136868,85.18753375787875,0.049300466355762795
168,2020-06-17,359.85,356.656,359.3189833424579,60.70447378384601,-0.048015873015872956
169,2020-06-18,394.7,359.19,371.11265556163863,76.74551474793049,0.0968459080172293
170,2020-06-19,386.73,370.82800000000003,376.31843704109247,68.72553750226265,-0.02019255130478837
171,2020-06-20,106.3,375.904,286.31229136072835,12.280811673635895,-0.7251312285056758
172,2020-06-21,104.76,325.116,225.79486090715227,12.211962781453494,-0.014487300094073303
173,2020-06-22,102.5,270.468,184.69657393810152,12.087651782364873,-0.02157311951126389
174,2020-06-23,110.08,218.998,159.82438262540103,15.685931419063039,0.0739512195121951
175,2020-06-24,115.04,162.074,144.8962550836007,18.417210418797282,0.045058139534883794
176,2020-06-25,110.6,107.736,133.4641700557338,17.772985224337162,-0.03859527121001401
177,2020-06-26,109.07,108.596,125.33278003715589,17.50917117650843,-0.01383363471971068
178,2020-06-27,104.34,109.458,118.33518669143727,16.55931132398956,-0.04336664527367736
179,2020-06-28,100.49,109.826,112.38679112762486,15.693121868763242,-0.03689860072838804
180,2020-06-29,108.32,107.908,111.03119408508326,25.58828545185402,0.07791820081600158
181,2020-06-30,104.86,106.564,108.97412939005551,24.030366991101943,-0.03194239290989655
182,2020-07-01,113.16,105.416,110.36941959337035,35.7585532885511,0.07915315658973868
183,2020-07-02,113.79,106.234,111.5096130622469,36.68594545599703,0.005567338282078558
184,2020-07-03,120.2,108.124,114.4064087081646,46.50727581293457,0.05633183935319445
185,2020-07-04,117.18,112.066,115.33093913877642,42.6142772203022,-0.025124792013311116
186,2020-07-05,115.1,113.83800000000001,115.25395942585095,39.74968110071829,-0.017750469363372694
187,2020-07-06,124.71,115.886,118.4059729505673,56.5988805075686,0.08349261511728931
188,2020-07-07,121.82,118.196,119.54398196704489,51.21493097830241,-0.02317376313046268
189,2020-07-08,129.95,119.80199999999999,123.0126546446966,63.443179804320714,0.06673780988343454
190,2020-07-09,135.42,121.752,127.14843642979773,69.80787751787213,0.04209311273566756
191,2020-07-10,133.26,125.39999999999999,129.18562428653183,64.28347689547715,-0.015950376606114286
