,Date,Price,SMA,EMA,RSI,Price_Return
0,2020-01-01,121.83,121.83,122.144,0.0,
1,2020-01-02,122.26,122.26,122.18266666666668,0.0,0.00352950833128135
2,2020-01-03,123.94,123.94,122.76844444444446,0.0,0.013741207263209492
3,2020-01-04,122.11,122.11,122.54896296296297,0.0,-0.014765208972083253
4,2020-01-05,120.58,120.58,121.89264197530865,49.74912696182716,-0.012529686348374426
5,2020-01-06,127.86,122.144,123.88176131687243,51.51996282383922,0.060374854868137345
6,2020-01-07,123.64,123.35,123.80117421124828,50.23718605298807,-0.033004849053652426
7,2020-01-08,118.37,123.626,121.99078280749886,48.357657289775304,-0.04262374636040113
8,2020-01-09,124.3,122.512,122.7605218716659,50.93938677403312,0.0500971529948466
9,2020-01-10,126.5,122.95,124.00701458111061,52.05102163499566,0.01769911504424781
10,2020-01-11,120.8,124.134,122.93800972074041,48.492527959787665,-0.04505928853754943
11,2020-01-12,119.9,122.722,121.92533981382695,47.846920414567634,-0.007450331125827744
12,2020-01-13,127.83,121.974,123.89355987588465,54.51636447242795,0.06613844870725598
13,2020-01-14,125.62,123.866,124.46903991725644,52.19129031407875,-0.017288586403817523
14,2020-01-15,132.72,124.13,127.21935994483763,59.18222628737745,0.05651966247412828
15,2020-01-16,124.34,125.374,126.25957329655844,48.68013559889832,-0.06314044605183843
16,2020-01-17,125.71,126.08200000000001,126.07638219770564,50.47605267771435,0.01101817596911686
17,2020-01-18,125.85,127.244,126.00092146513711,50.69644501801974,0.0011136743298067026
18,2020-01-19,118.47,126.848,123.49061431009142,39.20118543213425,-0.05864123957091773
19,2020-01-20,124.81,125.41799999999999,123.93040954006096,51.10637737582691,0.05351565797248251
20,2020-01-21,118.07,123.836,121.97693969337399,40.553897338961534,-0.05400208316641302
21,2020-01-22,127.2,122.582,123.71795979558266,55.95355845265158,0.07732700940120277
22,2020-01-23,127.78,122.88,125.07197319705512,56.8413737388519,0.004559748427672943
23,2020-01-24,128.44,123.266,126.19464879803675,58.04427229440961,0.005165127562998878
24,2020-01-25,118.12,125.26,123.50309919869117,37.57488553813309,-0.08034880099657422
25,2020-01-26,128.3,123.922,125.10206613246079,56.493147053669986,0.08618354216051478
26,2020-01-27,123.75,125.968,124.65137742164053,48.31302571157722,-0.03546375681995332
27,2020-01-28,126.28,125.278,125.19425161442703,53.03928768597351,0.020444444444444453
28,2020-01-29,129.77,124.97800000000001,126.7195010762847,59.43518012691757,0.027636997149192342
29,2020-01-30,120.67,125.244,124.70300071752314,41.16273467922016,-0.07012406565461977
30,2020-01-31,125.85,125.754,125.08533381168209,51.72333750648935,0.042926990967100294
31,2020-02-01,127.57,125.264,125.91355587445473,55.070497990322295,0.013667063965037736
32,2020-02-02,124.11,126.028,125.31237058296983,46.89485113963587,-0.02712236419220815
33,2020-02-03,127.63,125.594,126.08491372197989,55.328413723947726,0.028361936991378584
34,2020-02-04,121.28,125.166,124.48327581465327,40.73929581494265,-0.04975319282300395
35,2020-02-05,122.97,125.288,123.97885054310218,45.51847246278341,0.013934696569920826
36,2020-02-06,122.27,124.712,123.40923369540145,43.6940317957393,-0.005692445311864706
37,2020-02-07,123.39,123.652,123.40282246360097,47.87269467898285,0.009160055614623411
38,2020-02-08,121.81,123.508,122.87188164240067,42.33271575444967,-0.012804927465758962
39,2020-02-09,128.96,122.344,124.90125442826712,65.14739764823867,0.05869797225186771
40,2020-02-10,129.38,123.88,126.39416961884476,66.13126633535992,0.003256823821339853
41,2020-02-11,127.93,125.162,126.90611307922984,58.9498020722077,-0.011207296336373386
42,2020-02-12,127.51,126.294,127.10740871948657,56.719667145354656,-0.0032830454154615936
43,2020-02-13,126.3,127.11800000000001,126.83827247965772,49.9188726743939,-0.009489451807701419
44,2020-02-14,120.5,128.016,124.7255149864385,29.049279644489715,-0.04592240696753759
45,2020-02-15,122.39,126.324,123.947009990959,39.37346478218313,0.01568464730290457
46,2020-02-16,125.59,124.926,124.494673327306,53.64809205769037,0.026145926954816594
47,2020-02-17,125.84,124.458,124.94311555153735,54.68992210843313,0.0019906043474798947
48,2020-02-18,122.86,124.124,124.2487437010249,40.969293522485806,-0.02368086458995553
49,2020-02-19,124.8,123.436,124.43249580068327,50.9775264260645,0.015790330457431206
50,2020-02-20,124.0,124.296,124.28833053378885,46.88048991611369,-0.0064102564102563875
51,2020-02-21,125.1,124.618,124.55888702252591,53.327584802930026,0.008870967741935439
52,2020-02-22,120.82,124.52,123.31259134835061,33.53308282151383,-0.034212629896083147
53,2020-02-23,124.31,123.51599999999999,123.64506089890041,51.77762383427414,0.028885946035424676
54,2020-02-24,122.87,123.806,123.38670726593361,45.3564614977756,-0.011583943367387963
55,2020-02-25,126.91,123.42,124.56113817728908,61.91851797408512,0.03288027997070068
56,2020-02-26,118.22,124.002,122.44742545152606,34.116075965118185,-0.068473721534946
57,2020-02-27,127.41,122.626,124.10161696768405,58.65626298176138,0.07773642361698527
58,2020-02-28,124.39,123.944,124.1977446451227,50.872603644698806,-0.023703006043481644
59,2020-02-29,123.97,123.96,124.12182976341515,49.725504416647674,-0.0033764772087788546
60,2020-03-01,124.12,124.17999999999999,124.12121984227677,50.22653801863435,0.0012099701540695788
61,2020-03-02,121.87,123.622,123.37081322818453,42.318777378017984,-0.018127618433773765
62,2020-03-03,130.9,124.352,125.88054215212304,67.77285450709155,0.07409534750143597
63,2020-03-04,132.39,125.05,128.0503614347487,70.46142240101182,0.011382734912146529
64,2020-03-05,119.45,126.65,125.18357428983248,36.97513672751265,-0.09774152126293516
65,2020-03-06,129.26,125.746,126.54238285988832,56.545381495586355,0.08212641272498944
66,2020-03-07,120.0,126.774,124.36158857325889,41.38323279293502,-0.07163855794522661
67,2020-03-08,124.32,126.39999999999999,124.34772571550593,49.309567115117446,0.03599999999999994
68,2020-03-09,127.03,125.08399999999999,125.24181714367063,54.16920057125609,0.021798584298584365
69,2020-03-10,128.47,124.012,126.31787809578043,56.91284927400778,0.011335904904353284
70,2020-03-11,127.1,125.816,126.57858539718696,53.13032575163172,-0.010663968241612863
71,2020-03-12,134.13,125.384,129.09572359812464,67.13899589829549,0.055310778914240764
72,2020-03-13,134.31,128.21,130.8338157320831,67.45036697176202,0.0013419816595840366
73,2020-03-14,128.28,130.208,129.98254382138876,48.289821948779355,-0.04489613580522672
74,2020-03-15,116.96,130.458,125.64169588092585,28.975122620677666,-0.08824446523230439
75,2020-03-16,121.37,128.156,124.21779725395058,40.55379260225478,0.037705198358413225
76,2020-03-17,121.97,127.01,123.46853150263372,42.157474057381215,0.0049435610117821065
77,2020-03-18,130.49,124.578,125.80902100175582,60.88661083321585,0.06985324260063959
78,2020-03-19,118.07,123.81400000000001,123.2293473345039,38.29312193951048,-0.09517970725726121
79,2020-03-20,129.18,121.772,125.21289822300261,56.38842163892843,0.09409672228339133
80,2020-03-21,122.19,124.21600000000001,124.20526548200175,45.82098294646406,-0.054110543427775264
81,2020-03-22,125.79,124.38,124.7335103213345,51.653789523141825,0.02946231279155421
82,2020-03-23,118.82,125.144,122.762340214223,40.97726870353772,-0.055409810000795076
83,2020-03-24,121.65,122.81,122.39156014281534,46.581113098342,0.023817539134825892
84,2020-03-25,125.58,123.526,123.45437342854356,54.13938882191686,0.03230579531442657
85,2020-03-26,120.28,122.806,122.39624895236238,43.71304022231297,-0.04220417263895523
86,2020-03-27,127.69,122.424,124.16083263490826,57.886907899909,0.06160625207848351
87,2020-03-28,124.37,122.804,124.23055508993885,50.732167383841464,-0.026000469888009973
88,2020-03-29,124.24,123.914,124.23370339329257,50.427102071695536,-0.0010452681514835545
89,2020-03-30,128.63,124.432,125.69913559552839,60.46278012495244,0.03533483580167419
90,2020-03-31,124.85,125.042,125.41609039701893,49.64546894945333,-0.02938661276529582
91,2020-04-01,123.18,125.956,124.67072693134597,45.18144972054007,-0.013376051261513717
92,2020-04-02,129.1,125.054,126.14715128756399,60.80018091443507,0.04805974995940889
93,2020-04-03,128.74,126.0,127.01143419170933,59.51131261830181,-0.002788536018590126
94,2020-04-04,120.77,126.9,124.93095612780623,37.50782944329012,-0.061907720988038005
95,2020-04-05,127.6,125.328,125.82063741853749,55.23685579634521,0.056553779912229846
96,2020-04-06,127.74,125.878,126.46042494569167,55.55989239072876,0.0010971786833855845
97,2020-04-07,120.93,126.78999999999999,124.61694996379445,38.61561143452174,-0.05331141380930005
98,2020-04-08,118.39,125.156,122.54129997586298,33.808499237843904,-0.021003886545935716
99,2020-04-09,130.53,123.086,125.20419998390867,62.040319271171064,0.1025424444632148
100,2020-04-10,117.26,125.038,122.55613332260577,39.19724866487522,-0.10166245307592121
101,2020-04-11,122.82,122.97,122.64408888173719,49.026848256581,0.04741599863551073
102,2020-04-12,122.05,121.986,122.44605925449147,47.69214297372448,-0.006269337241491582
103,2020-04-13,125.76,122.21,123.550706169661,55.06053173200716,0.030397378123719853
104,2020-04-14,123.83,123.684,123.64380411310734,50.44017410169964,-0.015346692111959341
105,2020-04-15,124.38,122.344,123.88920274207156,51.878604325536415,0.004441573124444781
106,2020-04-16,130.77,123.768,126.18280182804772,66.1476755091443,0.05137481910274976
107,2020-04-17,131.49,125.358,127.95186788536515,67.5047960027008,0.005505849965588429
108,2020-04-18,122.69,127.24600000000001,126.19791192357677,41.8640248767522,-0.06692524146322923
109,2020-04-19,129.14,126.632,127.17860794905118,56.872531342189355,0.05257152172141159
110,2020-04-20,123.28,127.694,125.87907196603413,43.97868089554502,-0.04537711011305549
111,2020-04-21,124.34,127.474,125.36604797735609,46.71042843623805,0.008598312783906572
112,2020-04-22,125.05,126.188,125.26069865157072,48.8007510402367,0.005710149589834275
113,2020-04-23,124.63,124.89999999999999,125.05046576771383,47.425186135320835,-0.00335865653738506
114,2020-04-24,131.5,125.288,127.20031051180922,66.64735313744188,0.05512316456711871
115,2020-04-25,126.31,125.76,126.90354034120617,49.542388615638316,-0.039467680608365
116,2020-04-26,121.34,126.366,125.04902689413746,37.899273317563605,-0.03934763676668513
117,2020-04-27,120.82,125.766,123.63935126275831,36.76913238054641,-0.004285478819845148
118,2020-04-28,129.89,124.92,125.72290084183888,61.6818189905972,0.07507035259063063
119,2020-04-29,117.58,125.972,123.00860056122592,36.97010439072109,-0.09477249980752937
120,2020-04-30,126.76,123.188,124.25906704081729,54.10857004914803,0.0780745024664059
121,2020-05-01,121.95,123.27799999999999,123.48937802721153,45.92909156266501,-0.0379457242032187
122,2020-05-02,121.25,123.39999999999999,122.7429186848077,44.69987378904803,-0.005740057400574029
123,2020-05-03,120.31,123.486,121.9319457898718,42.778099881978505,-0.00775257731958761
124,2020-05-04,121.07,121.57000000000001,121.64463052658121,45.160870833260894,0.006317014379519498
125,2020-05-05,124.76,122.268,122.68308701772082,56.22401833297306,0.030478235731395163
126,2020-05-06,125.67,121.868,123.67872467848056,58.78701067615907,0.007294004488618119
127,2020-05-07,125.21,122.612,124.18914978565371,56.689796590227765,-0.0036603803612636904
128,2020-05-08,128.25,123.404,125.54276652376915,66.54820105157053,0.02427921092564497
129,2020-05-09,124.96,124.992,125.3485110158461,50.880642601824505,-0.025653021442495174
130,2020-05-10,119.7,125.77,123.46567401056407,34.600779574839535,-0.042093469910371245
131,2020-05-11,121.75,124.758,122.89378267370938,43.42015872591424,0.01712614870509605
132,2020-05-12,128.32,123.974,124.70252178247293,63.26557490847266,0.05396303901437366
133,2020-05-13,126.52,124.596,125.30834785498196,56.48106456971939,-0.014027431421446362
134,2020-05-14,121.1,124.25,123.90556523665464,40.23916543918851,-0.04283907682579831
135,2020-05-15,125.83,123.478,124.5470434911031,54.509308848288576,0.03905862923203967
136,2020-05-16,120.21,124.704,123.10136232740207,40.23874097801297,-0.04466343479297469
137,2020-05-17,120.03,124.396,122.07757488493473,39.82135979233797,-0.0014973795857249198
138,2020-05-18,131.09,122.738,125.0817165899565,66.50554804111987,0.09214363075897694
139,2020-05-19,124.27,123.652,124.81114439330435,49.56504242123366,-0.052025326111831624
140,2020-05-20,119.96,124.286,123.1940962622029,41.262247991731,-0.03468254606904323
141,2020-05-21,125.98,123.112,124.12273084146861,54.55379804875414,0.050183394464821694
142,2020-05-22,122.56,124.266,123.60182056097909,47.00104250138019,-0.027147166216859833
143,2020-05-23,128.97,124.772,125.3912137073194,59.981346082777954,0.05230091383812008
144,2020-05-24,120.39,124.348,123.72414247154627,42.54642835520356,-0.0665270993254245
